texts,category,process_time
#SinghaPark #SinghaParkChiangRai #SocialEnterprise #สิงห์ปาร์คเชียงราย เทศกาลแห่งความสุข 💛 มาถ่ายรูปสวยๆ ที่สิงห์ปาร์ค เชียงราย กันเถอะ! credit ig --------------------------- ***Application 'Singhapark' app ที่จะช่วยเปิดประสบการณ์การท่องเที่ยวที่สิงห์ปาร์คเชียงรายให้สนุกมากขึ้น พร้อมให้ดาวน์โหลดแล้ววันนี้ คลิกเลย ----> ios : https://appsto.re/th/s-0gdb.i android : https://play.google.com/store/apps/details?id=com.singha.singhapark,"positive 
",0.6727404594421387
กินก่อนจ่ายทีหลังไง,"neutral 
",0.5834782123565674
หมูกระทะ ชาบู บุฟเฟต์ ฮอตพอต นี้คือชื่อลูกน้องมุก,"neutral 
",0.64247727394104
สำหรับงาน Transmisson : The Spirit of Warrior ต้องขวดนี้ค่ะ Jack Daniel's Tennessee Whiskey honey ป็นวิสกี้ที่โดดเด่นในเรื่องของความหอมหวานราวกับน้ำผึ้ง(เดือน5) เพราะนำเอา Honey Liqueur ถึง 4 ชนิดผสมเข้าไป ทำให้ได้รสเข้มข้นเหมือนกับดื่มน้ำผึ้งอยู่จริง ๆ แต่ไม่ได้หวานมากจนบาดคอนะคะ ผู้ชายก็ชอบผู้หญิงก็ต้องบอกว่าใช่!! แล้วเจอกันค่ะ <3,"positive 
",0.6123497486114502
สินออโต้เซอร์วิส อู่เชฟโรเลต อะไหล่เชฟโรเลต อู่ซาฟีร่า อะไหล่ซาฟีร่า ติดออยเกียร์ Cruze 1.8 ราคาเท่าไหร่ครับ ใช้ระยะเวลานานแค่ไหนคับ,"question 
",0.6832883358001709
"ฉีด jomalone english pear มาค่ะ ป้าทักว่า ""กลิ่นเหมือนบุหรี่"" ร้องไห้...","negative 
",0.5792551040649414
ตู้วหูวววว กะเพราเป็ดย่างงงง,"positive 
",0.606682538986206
ภาคเหนือไม่ค่อยมีสาขาเลย สองมาตรฐานมาก!! เพิ่มสาขาหน่อยสิครับ,"negative 
",0.6310067176818848
เมื่ออายุเพิ่มมากขึ้น ร่างกายก็เริ่มเสื่อมถอยตามไปด้วย สมองเองก็เช่นกัน และหากผู้สูงวัยมีอาการหลงลืม ความจำระยะสั้นไม่ดี พูดซ้ำ แก้ปัญหาไม่ได้ เสี่ยงโรคสมองเสื่อม ควรรีบเข้าพบแพทย์เพื่อเข้ารับการรักษาตั้งแต่แรกเริ่ม เพื่อดูแลตัวเองเสียตั้งแต่ตอนนี้นะคะ,"negative 
",0.6296868324279785
ตู้ยาอายุวัฒนะเคลื่อนที่ ของดีไทยเราที่อยากบอกต่อ มาไขความลับสุขภาพดีของบรรพชน ที่มีอายุยืนยาว สุขภาพดี ร่างกายแข็งแรง เพราะเหตุใดกันรือ...วันนี้เราในฐานะอนุชนรุ่นหลังจะอยู่อย่างไรให้สมวัย...สูงวัย อย่างมีคุณภาพ พร้อมแล้วเรามาไขเคล็ดลับ อุ่นใจ...ช่วยชะลอวัย ให้ ไกลโรค... ไม่ว่าจะเป็น -ตำรับยากุลกา ยาบำรุงของทุกเพศ ทุกวัย - ตำรับยาอายุวัฒนะ บำรุงร่างกาย บำรุงสตรีเลือดน้อย - ตำรับยาลูกแปลกแม่ ตำรับยาสาวสวยในตำนาน - สูตรยาดองน้ำผึ้ง ตำรับหลานท่านเจ้าพระยาอภัยภูเบศร #ตู้ยาอายุวัฒนะ #สมุนไพรอภัยภูเบศร,"positive 
",0.7404770851135254
มึงนอกใจแสงโสมตั้งแต่เมื่อไหร่5555,"negative 
",0.627964973449707
มีแอลกอฮอลมั้ยคะ,"question 
",0.6905524730682373
เครื่อง v6 กี่ ccครับ เพราะเห็นของที่toyota บ้านเรา เอาเข้ามา 3.5 v6 ยังปาไป ห้าล้านกว่าเลยครับ,"question 
",0.6197233200073242
Cf บรัช 4หลุม tarte : 1790,"neutral 
",0.6504361629486084
ฟอร์ด แนะนำเทคนิคขับออฟโรดแบบง่ายๆ,"positive 
",0.6814262866973877
มันบ่แซบ,"negative 
",0.5894601345062256
ในเว็บไซต์จะแจ้งสาขาที่ไม่ร่วมรายการค่ะ ^^,"neutral 
",0.5973522663116455
ฝ้ายจะไม่ทน กับคนนิสัยไม่ดี,"negative 
",0.6265537738800049
แท็กแม่มาดู,"neutral 
",0.6074340343475342
อ๊ะ ไปก็ไป,"neutral 
",0.6321146488189697
ไม่ๆ อยากินบาบีก้อนละอะ เห้อๆๆๆ,"negative 
",0.6668605804443359
เราใช้ซีวิค เวลาเช็คระยะทีนึงก็ตกประมาณ 4-5 พันเลยค่ะ ไม่รวมอะไหล่พิเศษต่างๆ เคยได้ยินว่าของโตโยต้าถูกกว่านี้ ฮือ,"negative 
",0.6623084545135498
เคยเก็บฝาเบียร์ช้างเพื่อแลกกับการเข้าชมคาราบาวตอนเด็กๆ,"neutral 
",0.6481728553771973
ก็เพิ่งรู้ว่ามีผ้าอนามัยแบบสอด😂,"neutral 
",0.59177565574646
ทีเด็ดครับบอกเลย,"positive 
",0.5571305751800537
ต้องรออิอ้วน กลับมาา เศร้า,"negative 
",0.6176366806030273
มาชมเรวๆๆ,"neutral 
",0.6058642864227295
"ONYX & Kulov present Aquafest 2018 12-16 เมษายนนี้ เตรียมพร้อมกับเทศกาลแห่งปีบนถนน RCA กับ ONYX Aquafest 2018 และพบกับ Special guest DJs อย่าง Yellow Claw (13 เมษายน), Swanky Tunes (14 เมษายน), LNY TNZ (15 เมษายน) บัตรวันที่ 12 และ 16 ราคา 500 บาท/ เครื่องดื่ม 1 กระป๋อง บัตรวันที่ 13-14-15 ราคา 800 บาท/ เครื่องดื่ม 1 กระป๋อง Regular table ไม่รวมบัตรค่าเข้างาน (1โต๊ะขนาดสำหรับ 5 ท่าน) Regular table วันที่ 12 และ 16 General area 6,000 บาท Prime area 9,000 บาท Regular table วันที่ 13-14-15 General area 9,000 บาท Prime area 10,000 บาท บัตรและโต๊ะซื้อได้หน้างานค่ะ สอบถามข้อมูลเพิ่มเติม 08-1645-1166, www.onyxbangkok.com หรือ www.facebook.com/onyxbkk","positive 
",0.8282284736633301
Mistine ก็ตลาดล่าง พรีเซนเตอร์ไม่รู้กี่คน ตัวท็อปทั้งนั้น คิดว่าดาราพวกนั้นใช้มิสทีนจริงๆหรือเปล่าล่ะ,"negative 
",0.6694009304046631
สิ้นเดือนเจอกัน,"neutral 
",0.5909938812255859
โดนผีสิงห์ .. ลุกมะไหวเบยยย #singha,"negative 
",0.600928783416748
จะเกมส์ได้ไง ผมเลิกแล้ว ไปๆๆ,"negative 
",0.6063404083251953
ไม่ว่าง,"negative 
",0.6250641345977783
จัดปุยแต่ว่าเพื่อนคนอื่นละ,"negative 
",0.5846333503723145
อยากดู เทียน่า2011สีขาวพอจะมีไหมครับ,"question 
",0.692718505859375
ห่ากูรอมึงรีวิวอยุ่กูถึงจะซื้อแดกเนียไม่กล้ากลัวไม่อร่อยคืนนี้ต้องจัด,"negative 
",0.7223787307739258
นิโคติน มีผลต่อหลอกเลือดหัวใจ และ คาเฟอีน ก็ให้ผลเช่นเดียวกัน,"negative 
",0.6457381248474121
ลีโอ..ต้องขอนแข่น.กับสิง.ถึงจะได้รสชาติ..ถ้าเป็นปทุมนี่ผมไม่กินเลยจืดมาก..,"negative 
",0.7293572425842285
ทางเพจเมย์เบลลีนยังมีกิจกรรมให้ร่วมสนุกเรื่อยๆนะคะ :D,"positive 
",0.8078651428222656
"ที่สุดของรถสปอร์ตเอนกประสงค์สายพันธุ์แกร่งต้องคันนี้เท่านั้นครับ ""New Mitsubishi Pajero Sport"" 😎😎😎","positive 
",0.6798286437988281
ไปกันนน อยากก,"positive 
",0.5973289012908936
เอ็มเคไง มึงอยากกินไม่ใช่หรอ,"positive 
",0.6738662719726562
จัดดิ,"neutral 
",0.6592891216278076
ฟา โท แป้งเจ้านาง,"neutral 
",0.6241366863250732
เป็นโปรโมชั่นเปิดสาขาใหม่นะคะ,"neutral 
",0.5840027332305908
ลากเอาแจ๊สมาร่วมวง แล้วทำไม ไม่เอามาสด้า 2 ดีเซล มาด้วยซะเลยหละ เหอๆ,"negative 
",0.5889897346496582
วัดไล่ที่ชาวบ้านด้วย แอบขายที่ธรณีสงฆ์ให้กทม.+สำนักงานทรัพย์สิน. อ้างหาเงินบำรุงวัด สร้างศาสนาสถานเพื่อชาติ ท่องเที่ยว,"negative 
",0.6306517124176025
#SinghaPark #SinghaParkChiangRai #SocialEnterprise #สิงห์ปาร์คเชียงราย มีใครคิดถึงบอลลูนบ้างเอ่ย???? อย่าลืมนะ 14-18 กพ. 2561 เรามีนัดกัน กับงาน Singha Park Chiangrai International Balloon Fiesta 2018 พลาดไม่ได้เลยน้าาาาา #งานนี้เข้าชมฟรี --------------------------- ***Application 'Singhapark' app ที่จะช่วยเปิดประสบการณ์การท่องเที่ยวที่สิงห์ปาร์คเชียงรายให้สนุกมากขึ้น พร้อมให้ดาวน์โหลดแล้ววันนี้ คลิกเลย ----> ios : https://appsto.re/th/s-0gdb.i android : https://play.google.com/store/apps/details?id=com.singha.singhapark,"positive 
",0.6162436008453369
กุกลับ 10 อ่ะ,"neutral 
",0.6857287883758545
ทำให้มันต้องก็แล้ว,"negative 
",17.73215103149414
เปิดคนให้ด่าได้แล้วหรอคะ แหมมม อิห่า เปิดราคา CHR กลัวขายดีหรอคะ ดูรถที่ราคาสมเหตุสมผลที่สุดตอนนี้คือ sienta,"negative 
",0.6309444904327393
เกือบห้าพัน บอกไม่กี่บาท,"negative 
",0.6164937019348145
ถ้าคนเจอที่กระทรวงกะลาโหม จะยึดอะไรคับ ?????,"question 
",0.6056122779846191
จดทะเบียนครับผม,"neutral 
",0.6716175079345703
น่าสนๆ เราไปลองพร้อมกันดีไหมคะ มื้อเที่ยงวันสามคนเรา อิอิ,"positive 
",0.6040396690368652
อยากกินชีสเหมือนกัน5555,"positive 
",0.6740310192108154
แอร์เอเชียได้เงินกูครั้งเดียวพอ จำไว้,"negative 
",0.6644747257232666
วันนี้ไปเดินดูน้ำหอม อยากได้ CK เพราะมันลดราคา 50% เหลือ 1800 บาทกูยังไม่มีปัญญาซื้อเลยไอ้สัส ค่าคอนกับค่าบั้มค้ำคอ…,"negative 
",0.7762017250061035
ต่อไปกูจะพก ยาบ้า แทนบุหรี่ไฟฟ้า,"negative 
",0.6547229290008545
กิน กิน,"neutral 
",0.6385655403137207
มะกรุก สามตะกร้า ไปกัน,"neutral 
",0.5722825527191162
กินไรก็ได้ ขอเว้น เอ็มเคไว้อย่างละกัน ฮือ,"negative 
",0.655348539352417
เดียวพอนานๆไปเค้าเเจกนิ เชื่อตะเอาไปไหนไม่ตรึก 555 แค่กินเบียช้างตามร้านเหล้าเค้าก้เเจกแล้ว. เดียวเอาไว้ไห้,"negative 
",0.6072707176208496
เทคนิคป้องกันแสงแดดที่ฟ้าจะแนะนำเพื่อนๆ คือ ก่อนออกจากบ้านทุกครั้งให้ทาครีมกันแดดก่อนออกบ้านอย่างน้อย 15 นาที และควรใช้ครีมกันแดดที่มีค่า spf50 ขึ้นไป เพราะจะมีประสิทธิภาพในการป้องกันแสงแดดได้ดีมาก ยิ่งอากาศประเทศไทยเราเป็นเมืองร้อน ทำให้ผิวคล้ำเสียง่ายและทำให้ใบหน้าเป็นฝ้ากระด้วยค่ะ ดังนั้นเราจึงควรดูแลผิวของเราให้สม่ำเสมอและเป็นประจำทุกวันค่ะ ฟ้าอยากได้ NIVEA Sun Instant Aura SPF 50 ไปลองใช้ค่ะ เพราะสรรพคุณเห็นว่าสามารถกันแดดด้วยค่า spf50+pa+++ ซึ่งกันแดดได้สูงมากๆ เนื้อครีมบางเบา เกลี่ยง่ายเรียบเนียน ไม่ตกร่อง ไม่ทำให้เป็นคราบ และผสมพิ้งค์ไพรมเมอร์ที่ช่วยปรับสีผิวให้สว่างขึ้น พร้อมสารที่บำรุงผิวให้ขาวกระจ่างใสอีกด้วย ซึ่งเชื่อว่ามันต้องดีกว่ากันแดดที่ใช้อยู่แน่ๆค่ะ,"positive 
",0.6496620178222656
น่าลองน๊า,"positive 
",0.6393108367919922
คือวันนี้แบบวันมามากอ่ะ แล้วเปลี่ยนผ้าอนามัยไปแล้ว3แผ่น เลอะด้วยละตอนนี้ยืนบนรถเมล์แบบชุ่ม.....,"negative 
",0.6347446441650391
ตอนนี้ป๋าดูดนิคเท่าไหร่ครับ,"question 
",0.6465506553649902
เทียบกันระหว่างรองพื้นMarc Jacob ที่เขาว่าติดทนกับBecca ก็ยังชอบBeccaมากกว่า แต่แพงเหมือนกัน แงๆ,"negative 
",0.6299843788146973
ผมก็รอไม้ไหวจัดMG zsมาขับแหละราคาเบ่าๆๆๆ,"positive 
",0.6470177173614502
เบอร์8อิโดนิเชียเล่นดีจิงๆแต่ไทยก็ไม่คมถ้าเล่นแบบนี้ก็ยุแต่ในอาเชียนเถอะคับ คลองบอลก็น้อยกว่าเขา โค๊ชใหม่ก็ไม่เข้าใจเท่ากับโค๊ชคนไทยด้วยกัน บอลไทยกำลังกลับไปยุในยุกเดิม มืดมน ขอบคุณเบียร์ช้างที่สนับสนุน ผมอย่างเป็นทางการ,"negative 
",0.7310695648193359
ว่าใคร,"neutral 
",0.6123671531677246
"สิ่งที่ช่วยเติมเต็มรสชาติความอร่อยในมื้ออาหารของเราคงจะเป็น ""เบียร์ช้าง"" เย็นๆๆๆ ไม่ว่าจะหนาวและจะร้อน เพียงแค่ได้ดื่มเบียร์ช้างกับเพื่อนที่รู้ใจไม่ว่าความทุกข์จะหนักหนาแค่ไหนก็ไม่ได้เป็นอุปสรรค ยิ่งได้กินอาหารที่มีรสชาติอร่อยฟังเพลงเพราะๆกับศิลปินที่ชอบก็ทำให้ฟินไปอีก","positive 
",0.7055726051330566
เฮ้อออ🙄🙄🙄🙄🙄,"negative 
",0.6332378387451172
ได้ๆ ค่อยไปวันที่รร.ปิด,"neutral 
",0.5853316783905029
สาขาเซนทรัลพระรามสองเปิดยังค่ะ,"question 
",0.5943911075592041
เท่าที่อ่านดราม่าของฟอร์ด และแฟนใช้มา รับรู้ได้ว่า รถคุณภาพแย่ ขับๆอยู่เกียร์พังงี้ หาสาเหตุไม่ได้อะ และบริการหลังก…,"negative 
",0.5834941864013672
Nyx โซนเครื่องสำอางอะ,"neutral 
",0.6393749713897705
พรุ่งนี้วันลอยกระทง ทางร้านมีกิจกรรมดีๆพร้อมของขวัญพรีเมียร์มากมาย สำหรับคุณลูกค้า จากทาง Johnnie Walker พลาดไม่ได้เลยนะคะ💥,"positive 
",0.608741044998169
เปลี่ยนใจจากยาริสแล้ว,"negative 
",1.0506947040557861
อิห่า แมคไม่คุ้มเลย เคฟซีน่าแดกกว่า,"negative 
",1.3700592517852783
#ช้างเอฟเอคัพ2017 จับฉลากวันนี้ไหม? คุณอยากเจอทีมไหน?,"question 
",0.6825039386749268
☺️☺️เคยไหมครับ? ขับรถทางไกลแล้วรู้สึกเหนื่อยล้า เนื่องจากต้องคอยเหยียบคันเร่งเพื่อรักษาความเร็วอยู่ตลอดเวลา ปัญหาเหล่านี้จะหมดไปเพราะ มิตซูบิชิ แอททราจ มีระบบล็อกความเร็วบนพวงมาลัย หรือ Cruise Control ที่ช่วยลดความเมื่อยล้าเมื่อต้องขับขี่ทางไกล ทำให้ท่านไม่ต้องเหยียบคันเร่งไว้ตลอดเวลาเมื่อขับขี่ทางไกลครับ (เฉพาะรุ่น GLS-LTD)🤗,"positive 
",0.6724240779876709
บางสาขาซอสราดหมูหมดอ่าา!??,"negative 
",0.5738778114318848
พร้อมเสมอ,"positive 
",0.6523423194885254
กานิเย่ค่ะ,"neutral 
",0.6703214645385742
ห้าง #showdc เป็นห้างที่งงเด้ ร้าน k-super มาม่าเผ็ดติดราคาก็ไม่ตรง ติดไว้แพค275แต่คิดมา310งงเด้ แถมแพ็คที่อยู่คนละฝั่งราคาก็ไม่เหมือนกัน(1),"negative 
",0.6307661533355713
สมัยหนุ่มๆขับHonda city ไปไหนใกล้ไกล คล่องตัว ไม่ว่าการขับแบบทำความเร็ว ในการทำงาน และขับแบบสบายๆยามพักผ่อน ปัจจุบันใช้CRVใหม่7ที่นั่ง ชีวิตสะดวกสบายมากขึ้นทั้งการขนสัมภาระและการท่องเที่ยวกันทั้งครอบครัว,"positive 
",0.6434037685394287
กลุ่ม cp. & เบียร์ช้าง กินรวบไปหมดแล้ว ที่เหลือ รอความตาย มีแต่ก้าง กระดูก ให้รุมแย่ง เนื้อๆหมดแล้ว,"negative 
",0.7927248477935791
เนื้อชิ้นหนาๆ,"neutral 
",0.6940698623657227
กินเบื่อแระ,"negative 
",0.6424810886383057
ซื้อมาให้ลองหน่อยเซเว่นมีขาย😚,"neutral 
",0.6405289173126221
ข้างตึกฟิศใหม่มีคอนโดของแสนสิริ คืออยากซื้อมาก เดิน 1 นาทีถึงที่ทำงาน เดิน 3 นาทีถึงบีทีเอสทองหล่อ ติดที่ไม่มีเงิน,"negative 
",0.5975310802459717
อยากกินวะ แก,"positive 
",0.6230459213256836
ครับป๋า ต้องการแค่นี้จริงๆ ขอให้ยอมเปิดเหอะ,"negative 
",0.6697969436645508
อย่าไปคิดมาก..... ฟอร์จูนเนอร์1.7ล. เบนซ์3-4ล. คนซื้อไม่เคยบ่นเลย,"positive 
",0.6058297157287598
"ฟอร์ด บุกตลาด ""อีวี"" ในอินเดีย #prachachat #ตลาดรถยนต์","neutral 
",0.5592036247253418
2ชุดจบเลย,"neutral 
",0.5916485786437988
ขอบคุณจ้า,"positive 
",0.712578296661377
& Resilience Soothing Treatment Lotion ทรีทเมนต์โลชั่นสูตรใหม่ปราศจากแอลกอฮอล์ที่ช่วยปลอบประโลมผิวด้วยคุณประโยชน์จากเห็ดนานาชนิดที่ผ่านการคิดค้นเพื่อให้ได้สูตรที่ดีที่สุดต่อผิว เชิญรับฟรี! ขนาดทดลองและบริการปรนนิบัติผิว 25 นาที ที่เคาน์เตอร์ออริจินส์ทุกสาขา ค้นหาได้ที่ www.origins.co.th/store-locator (ผลิตภัณฑ์ขนาดทดลองมีจำนวนจำกัดและโปรดสำรองสิทธิ์ก่อนรับบริการ),"positive 
",0.6125807762145996
นาวาร่า..แข็งแกร่ง ดุดัน ดั่งขวานบิ่น,"positive 
",0.6128089427947998
เบียร์เป็นลังไม่เคยเมา มุงจะมาแพ้แค่สปาย3ขวดเหรอ,"negative 
",0.5910770893096924
มาสด้า 2 แคบนะ ข้างหลัง แต่เป็นรถหนักเหมาะแก่การขับขี่มากมายพี่เค้าใช้อยู่ๆๆ แต่เค้าว่าแกไม่ต้องคอนเซินเรื่องหนักเบาก็ได้เพราะว่าถ้าหนักข้อเสียคือเปลืองน้ำมัน เอาจริงๆเราก็ไม่ได้ว่าขับทางไกลบ่อยไรงี้ รถเบาๆก็ถือว่าดี,"negative 
",0.5879330635070801
ผมมองๆX-Trail minorเหมือนกันครับ ถ้าได้ถุงลมเพิ่ม มันจะเป็นรถที่จบเลยกับประเภทนี้ การขับขี่ก็ดี เบาะหลังสบายสุดในคลาส,"positive 
",0.608945369720459
เมื่อวานไม่เห็นมีโปร กินเสร็จมีโปรเฉย,"negative 
",0.6815922260284424
บุหรี่ไฟฟ้าน่าเกลียดกว่า,"negative 
",0.6578526496887207
เอ้าาาา 5555,"positive 
",0.5884792804718018
โอ้ยอยาก พันรำ กำลังเพลิน,"positive 
",0.6571528911590576
แนะนำน้ำมันเครื่อง รถ mazda cx5 ให้หน่อยครับและขอทราบราคาสินค้าด้วยครับ,"question 
",0.6682329177856445
วันนี้ไม่ได้ กูกินมัง เอาวันอื่น555555555,"negative 
",0.6795666217803955
พกปืนเถื่อนโทษยังน้อยกว่าบุหรี่ไฟฟ้าอีก,"negative 
",19.48084592819214
ทำไมกินแล้วแม่งแฮงค์ กว่ากินช้าง กินลีโอว่ะ หรือลิ้นไม่ถึงก็ไม่รู้,"negative 
",0.6395232677459717
สมัยคุณปูเคยตรวจสอบอะไรได้ที่ไหนครับ แค่ตั้งกรรมการสอบนี่นั่นยังไม่เคยทำเลย,"negative 
",0.6571848392486572
"เข้าไปอ่านคอมเมนท์ละโมโหนะ ที่บอกว่า เรียกร้องประกัน 10 ปี ขับจนเป็นรถกระป๋องไปแล้ว เอาจริงๆ เราอ้ะ คือ คนใช้ CX-5 ที่มีปัญหา อยากจะบอกว่า ประกัน 10 ปี หรือ 500,000 กิโล อ้ะ มันไม่พอนะ เราอยากให้คุณซื้อรถคืนไปในราคาที่เราซื้อมา จะหักค่าเสื่อมก็ได้ แต่ขออย่าให้มันเป็นราคาตลาดเลย ซื้อมาล้านเจ็ด ราคาตลาดสามปี เหลือเจ็ดแสน เราซื้อ mazda cx5 diesel 2.2 ใช้มา สามปีกว่า ระยะทางประมาณแปดหมื่นกิโล เราซ่อมมาหลายอย่างมากแล้ว เปลี่ยนเทอร์โบไปอันนึง เปลี่ยนปั๊มสุญญากาศไปสองอัน เปลี่ยนเพลาลูกเบี้ยวไปแล้วด้วย เราเอารถเข้าอู่เฉลี่ยปีละ 10 ครั้ง ปีนึงมี 12 เดือน แปลว่า เราต้องเอารถเข้าอู่ เดือนละประมาณ 1 ครั้ง ถามคนที่ขับรถ ทุกวันนี้ คุณเข้าอู่ปีละกี่ครั้ง ครั้งที่นานที่สุด รถคุณอยู่ในอู่กี่วัน ของเรา โดยเฉลี่ย ปีนึง รถเราอยู่ในอู่ 3 เดือน ครั้งที่นานที่สุด อยู่เกือบสองเดือน คิดว่า เรามีค่าเสียหายจากการไม่ได้ใช้รถเท่าไหร่ ค่าแท็กซี่ ค่ารถเมล์ ค่าเรือ เท่าไหร่ บ้านอยู่พระรามสาม (สะพานแขวน) ไปเรียนที่นิด้า (บางกะปิ) ค่าแท็กซี่ ขาละ 250 บาท ไป-กลับ 500 บาท เวลาสองเดือน คิดเป็นเงินกี่บาท เราไม่ได้ร้องขอความเห็นใจ เราอยากเล่าให้ฟังถึงใจคนซื้อรถคันละ 1.7 ล้าน แล้วต้องจ่ายค่าแท็กซี่ กะค่าเสียเวลาไปซ่อมอีกขนาดนี้ ใจเขาใจเราเถอะ คุณไม่ได้อยู่ในจุดนี้ คุณไม่เข้าใจหรอก เราพูดเลยว่า จะรับประกันอีกกี่สิบปี กี่แสนกิโล ก็ไม่คุ้ม เราซื้อรถมาเพราะชอบ เพราะอยากใช้ แต่รถคุณมีปัญหา พิสูจน์แล้วว่า มาจากกระบวนการผลิต คุณบอกว่า ยืดประกันให้ 6 ปี มันยืดแค่เครื่องยนต์ ส่วนของตัววัดอุณหภูมิน้ำมันเครื่อง คุณยังบอกว่า ไม่ประกัน เพราะอยู่นอกเครื่องยนต์ จะให้เราพูดยังไง ตอนนี้รถเราก็ยังอยู่ในอู่ ปีใหม่เราไม่ได้ใช้รถ เพราะไฟ DPF ขึ้น ทั้งๆ ที่เราเพิ่งจะออกมาจากอู่วันที่ 21 ธ.ค. ตอนเข้าไปก่อนปีใหม่ ไฟเตือนขึ้นเกือบทั้งหน้าปัทม์ ไฟสามเหลี่ยม ไฟเครื่องยนต์ ไฟน้ำมันเครื่อง เข้าไปเช็คมาแล้ว ออกมาไม่ถึง 10 วัน ไฟเตือนดวงใหม่ขึ้นอีก นี่มันรถหรือต้นคริสต์มาส??!?!?! มันก็เท่านั้นอ้ะ เราซื้อรถมาแล้ว เราทำอะไรได้?? จะฟ้องเรา 95 ล้าน ในฐานะที่เราทำให้เสื่อมเสียชื่อเสียง ทำให้เวียโอกาสในการขายก็ได้หรอ เราชอบรถ mazda มาก เราซื้อเพราะเรามั่นใจ เรารักสมรรถนะของรถคันนี้ แต่เราซ่อมไม่ไหวอ้ะ #เข้าใจเราด้วยเถอะ","negative 
",1.2468788623809814
แม่หญิงใช้ อายไลเนอร์ มิสทีน รุ่น ซุปเปอร์แบล็ค ฟิคซ์อายไลเนอร์ ข้าอยากใช้เพราะ เส้นคม ดำสนิท ติดทนนาน ให้ดวงตาสวยเฉียบคมมีเสน่ห์ และมิสทีนของออเจ้า ไม่เคยทำให้ข้าผิดหวัง,"positive 
",0.6847231388092041
ว้าววว ชีสยืด ยืดดดดดดดด ^^,"positive 
",0.6096160411834717
ไม่รุ้นิ มีหลายน้ำเกิน กินไม่หมด5555,"negative 
",0.6667726039886475
จ-ศอะ,"neutral 
",0.5824387073516846
นี่มันคนละหรือว่าไง,"negative 
",0.6680521965026855
ใช้มา20กว่าปีCRVเท่าอายุลูกสาวคนโตไม่เปลี่ยนเพราะเศรษฐกิจตกสะเก็ด ขาดทุนทางการค้าใช้ดีตลอดไม่รวนให้เสียใจยังรักอยู่เหมือนเดิมอยากพาสามีไปดู #ฮอนด้าที่รัก #EnjoyHonda Thailand,"positive 
",0.6445310115814209
